"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"128","Qatar","Female","1999","UNESCO_UIS Database_Sep2007","Number","6380","1"
"128","Qatar","Male","2005","UNESCO_UIS Database_Sep2007","Number","3119",""
"128","Qatar","Male","2004","UNESCO_UIS Database_Sep2007","Number","2654",""
"128","Qatar","Male","2003","UNESCO_UIS Database_Sep2007","Number","2130",""
"128","Qatar","Male","2002","UNESCO_UIS Database_Sep2007","Number","2153",""
"128","Qatar","Male","2001","UNESCO_UIS Database_Sep2007","Number","2090",""
"128","Qatar","Male","1999","UNESCO_UIS Database_Sep2007","Number","2500",""
"184","Republic of Moldova","Female","2005","UNESCO_UIS Database_Sep2007","Number","70046",""
"184","Republic of Moldova","Female","2004","UNESCO_UIS Database_Sep2007","Number","72440",""
"184","Republic of Moldova","Female","2003","UNESCO_UIS Database_Sep2007","Number","64405",""
"184","Republic of Moldova","Female","2002","UNESCO_UIS Database_Sep2007","Number","61022",""
"184","Republic of Moldova","Female","2001","UNESCO_UIS Database_Sep2007","Number","57277",""
"184","Republic of Moldova","Female","2000","UNESCO_UIS Database_Sep2007","Number","58491",""
"184","Republic of Moldova","Female","1999","UNESCO_UIS Database_Sep2007","Number","57916",""
"184","Republic of Moldova","Male","2005","UNESCO_UIS Database_Sep2007","Number","48482",""
"184","Republic of Moldova","Male","2004","UNESCO_UIS Database_Sep2007","Number","54445",""
"184","Republic of Moldova","Male","2003","UNESCO_UIS Database_Sep2007","Number","49833",""
"184","Republic of Moldova","Male","2002","UNESCO_UIS Database_Sep2007","Number","46709",""
"184","Republic of Moldova","Male","2001","UNESCO_UIS Database_Sep2007","Number","45548",""
"184","Republic of Moldova","Male","2000","UNESCO_UIS Database_Sep2007","Number","45453",""
"184","Republic of Moldova","Male","1999","UNESCO_UIS Database_Sep2007","Number","45756",""
"192","Romania","Female","2005","UNESCO_UIS Database_Sep2007","Number","403697",""
"192","Romania","Female","2004","UNESCO_UIS Database_Sep2007","Number","375691",""
"192","Romania","Female","2003","UNESCO_UIS Database_Sep2007","Number","349673",""
"192","Romania","Female","2002","UNESCO_UIS Database_Sep2007","Number","316443",""
"192","Romania","Female","2001","UNESCO_UIS Database_Sep2007","Number","285305",""
"192","Romania","Female","2000","UNESCO_UIS Database_Sep2007","Number","234572",""
"192","Romania","Female","1999","UNESCO_UIS Database_Sep2007","Number","208046",""
"192","Romania","Male","2005","UNESCO_UIS Database_Sep2007","Number","335109",""
"192","Romania","Male","2004","UNESCO_UIS Database_Sep2007","Number","310027",""
"192","Romania","Male","2003","UNESCO_UIS Database_Sep2007","Number","294238",""
"192","Romania","Male","2002","UNESCO_UIS Database_Sep2007","Number","265778",""
"192","Romania","Male","2001","UNESCO_UIS Database_Sep2007","Number","247847",""
"192","Romania","Male","2000","UNESCO_UIS Database_Sep2007","Number","218049",""
"192","Romania","Male","1999","UNESCO_UIS Database_Sep2007","Number","199674",""
"193","Russian Federation","Female","2005","UNESCO_UIS Database_Sep2007","Number","5144099","1"
"193","Russian Federation","Female","2004","UNESCO_UIS Database_Sep2007","Number","4914593","1"
"193","Russian Federation","Female","2003","UNESCO_UIS Database_Sep2007","Number","4608839","1"
"193","Russian Federation","Male","2005","UNESCO_UIS Database_Sep2007","Number","3875457",""
"193","Russian Federation","Male","2004","UNESCO_UIS Database_Sep2007","Number","3707504",""
"193","Russian Federation","Male","2003","UNESCO_UIS Database_Sep2007","Number","3506466",""
"60","Rwanda","Female","2005","UNESCO_UIS Database_Sep2007","Number","10295","1"
"60","Rwanda","Female","2004","UNESCO_UIS Database_Sep2007","Number","9865",""
"60","Rwanda","Female","2003","UNESCO_UIS Database_Sep2007","Number","7497",""
"60","Rwanda","Female","2002","UNESCO_UIS Database_Sep2007","Number","5443",""
"60","Rwanda","Female","2001","UNESCO_UIS Database_Sep2007","Number","4309",""
"60","Rwanda","Female","2000","UNESCO_UIS Database_Sep2007","Number","3914","1"
"60","Rwanda","Male","2005","UNESCO_UIS Database_Sep2007","Number","16083",""
"60","Rwanda","Male","2004","UNESCO_UIS Database_Sep2007","Number","15368",""
"60","Rwanda","Male","2003","UNESCO_UIS Database_Sep2007","Number","12896",""
"60","Rwanda","Male","2002","UNESCO_UIS Database_Sep2007","Number","10497",""
"60","Rwanda","Male","2001","UNESCO_UIS Database_Sep2007","Number","8493",""
"60","Rwanda","Male","2000","UNESCO_UIS Database_Sep2007","Number","7714",""
"233","Saint Kitts and Nevis","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"233","Saint Kitts and Nevis","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"234","Saint Lucia","Female","2005","UNESCO_UIS Database_Sep2007","Number","1621",""
"234","Saint Lucia","Female","2004","UNESCO_UIS Database_Sep2007","Number","1777",""
"234","Saint Lucia","Female","2003","UNESCO_UIS Database_Sep2007","Number","1388","1"
"234","Saint Lucia","Male","2005","UNESCO_UIS Database_Sep2007","Number","576",""
"234","Saint Lucia","Male","2004","UNESCO_UIS Database_Sep2007","Number","508",""
"234","Saint Lucia","Male","2003","UNESCO_UIS Database_Sep2007","Number","663",""
"291","Samoa","Female","2001","UNESCO_UIS Database_Sep2007","Number","523","1"
"291","Samoa","Female","2000","UNESCO_UIS Database_Sep2007","Number","524",""
"291","Samoa","Female","1999","UNESCO_UIS Database_Sep2007","Number","888",""
"291","Samoa","Male","2001","UNESCO_UIS Database_Sep2007","Number","656",""
"291","Samoa","Male","2000","UNESCO_UIS Database_Sep2007","Number","658",""
"291","Samoa","Male","1999","UNESCO_UIS Database_Sep2007","Number","983",""
"196","San Marino","Female","2000","UNESCO_UIS Database_Sep2007","Number","545",""
"196","San Marino","Male","2000","UNESCO_UIS Database_Sep2007","Number","397",""
"69","Sao Tome and Principe","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"69","Sao Tome and Principe","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"129","Saudi Arabia","Female","2005","UNESCO_UIS Database_Sep2007","Number","350549",""
"129","Saudi Arabia","Female","2004","UNESCO_UIS Database_Sep2007","Number","336862",""
"129","Saudi Arabia","Female","2003","UNESCO_UIS Database_Sep2007","Number","305988",""
"129","Saudi Arabia","Female","2002","UNESCO_UIS Database_Sep2007","Number","261327","1"
"129","Saudi Arabia","Female","2001","UNESCO_UIS Database_Sep2007","Number","237296","1"
"129","Saudi Arabia","Female","2000","UNESCO_UIS Database_Sep2007","Number","225995",""
"129","Saudi Arabia","Female","1999","UNESCO_UIS Database_Sep2007","Number","199217",""
"129","Saudi Arabia","Male","2005","UNESCO_UIS Database_Sep2007","Number","253122",""
"129","Saudi Arabia","Male","2004","UNESCO_UIS Database_Sep2007","Number","236870",""
"129","Saudi Arabia","Male","2003","UNESCO_UIS Database_Sep2007","Number","219356",""
"129","Saudi Arabia","Male","2002","UNESCO_UIS Database_Sep2007","Number","183473",""
"129","Saudi Arabia","Male","2001","UNESCO_UIS Database_Sep2007","Number","195052",""
"129","Saudi Arabia","Male","2000","UNESCO_UIS Database_Sep2007","Number","178099",""
"129","Saudi Arabia","Male","1999","UNESCO_UIS Database_Sep2007","Number","150382",""
"194","Serbia and Montenegro","Female","2001","UNESCO_UIS Database_Sep2007","Number","112072",""
"194","Serbia and Montenegro","Female","2000","UNESCO_UIS Database_Sep2007","Number","123534",""
"194","Serbia and Montenegro","Female","1999","UNESCO_UIS Database_Sep2007","Number","105638",""
"194","Serbia and Montenegro","Male","2001","UNESCO_UIS Database_Sep2007","Number","96617",""
"194","Serbia and Montenegro","Male","2000","UNESCO_UIS Database_Sep2007","Number","109509",""
"194","Serbia and Montenegro","Male","1999","UNESCO_UIS Database_Sep2007","Number","91772",""
"71","Seychelles","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"71","Seychelles","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"67","Sierra Leone","Female","2002","UNESCO_UIS Database_Sep2007","Number","2602","1"
"67","Sierra Leone","Female","2001","UNESCO_UIS Database_Sep2007","Number","2531",""
"67","Sierra Leone","Male","2002","UNESCO_UIS Database_Sep2007","Number","6439",""
"67","Sierra Leone","Male","2001","UNESCO_UIS Database_Sep2007","Number","6264",""
"199","Slovakia","Female","2005","UNESCO_UIS Database_Sep2007","Number","100334",""
"199","Slovakia","Female","2004","UNESCO_UIS Database_Sep2007","Number","89024",""
"199","Slovakia","Female","2003","UNESCO_UIS Database_Sep2007","Number","83873",""
"199","Slovakia","Female","2002","UNESCO_UIS Database_Sep2007","Number","79263",""
"199","Slovakia","Female","2001","UNESCO_UIS Database_Sep2007","Number","73809",""
"199","Slovakia","Female","2000","UNESCO_UIS Database_Sep2007","Number","68490",""
"199","Slovakia","Female","1999","UNESCO_UIS Database_Sep2007","Number","63535",""
"199","Slovakia","Male","2005","UNESCO_UIS Database_Sep2007","Number","81085",""
"199","Slovakia","Male","2004","UNESCO_UIS Database_Sep2007","Number","75643",""
"199","Slovakia","Male","2003","UNESCO_UIS Database_Sep2007","Number","74216",""
"199","Slovakia","Male","2002","UNESCO_UIS Database_Sep2007","Number","72919",""
"199","Slovakia","Male","2001","UNESCO_UIS Database_Sep2007","Number","70100",""
"199","Slovakia","Male","2000","UNESCO_UIS Database_Sep2007","Number","67424",""
"199","Slovakia","Male","1999","UNESCO_UIS Database_Sep2007","Number","59351",""
"200","Slovenia","Female","2005","UNESCO_UIS Database_Sep2007","Number","64885",""
"200","Slovenia","Female","2004","UNESCO_UIS Database_Sep2007","Number","59367",""
"200","Slovenia","Female","2003","UNESCO_UIS Database_Sep2007","Number","57037",""
"200","Slovenia","Female","2002","UNESCO_UIS Database_Sep2007","Number","57085",""
"200","Slovenia","Female","2001","UNESCO_UIS Database_Sep2007","Number","51323",""
"200","Slovenia","Female","2000","UNESCO_UIS Database_Sep2007","Number","47010",""
"200","Slovenia","Female","1999","UNESCO_UIS Database_Sep2007","Number","44341",""
"200","Slovenia","Male","2005","UNESCO_UIS Database_Sep2007","Number","47343",""
"200","Slovenia","Male","2004","UNESCO_UIS Database_Sep2007","Number","45029",""
"200","Slovenia","Male","2003","UNESCO_UIS Database_Sep2007","Number","44421",""
"200","Slovenia","Male","2002","UNESCO_UIS Database_Sep2007","Number","42129",""
"200","Slovenia","Male","2001","UNESCO_UIS Database_Sep2007","Number","40171",""
"200","Slovenia","Male","2000","UNESCO_UIS Database_Sep2007","Number","36806",""
"200","Slovenia","Male","1999","UNESCO_UIS Database_Sep2007","Number","34785",""
"284","Solomon Islands","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"284","Solomon Islands","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"79","South Africa","Female","2005","UNESCO_UIS Database_Sep2007","Number","401042",""
"79","South Africa","Female","2004","UNESCO_UIS Database_Sep2007","Number","403462",""
"79","South Africa","Female","2003","UNESCO_UIS Database_Sep2007","Number","385857",""
"79","South Africa","Female","2002","UNESCO_UIS Database_Sep2007","Number","362427",""
"79","South Africa","Female","2001","UNESCO_UIS Database_Sep2007","Number","352133",""
"79","South Africa","Female","2000","UNESCO_UIS Database_Sep2007","Number","356631",""
"79","South Africa","Female","1999","UNESCO_UIS Database_Sep2007","Number","340893",""
"79","South Africa","Male","2005","UNESCO_UIS Database_Sep2007","Number","334031",""
"79","South Africa","Male","2004","UNESCO_UIS Database_Sep2007","Number","341027",""
"79","South Africa","Male","2003","UNESCO_UIS Database_Sep2007","Number","331936",""
"79","South Africa","Male","2002","UNESCO_UIS Database_Sep2007","Number","312733",""
"79","South Africa","Male","2001","UNESCO_UIS Database_Sep2007","Number","306455",""
"79","South Africa","Male","2000","UNESCO_UIS Database_Sep2007","Number","288132",""
"79","South Africa","Male","1999","UNESCO_UIS Database_Sep2007","Number","292018",""
"162","Spain","Female","2005","UNESCO_UIS Database_Sep2007","Number","972119",""
"162","Spain","Female","2004","UNESCO_UIS Database_Sep2007","Number","990306",""
"162","Spain","Female","2003","UNESCO_UIS Database_Sep2007","Number","978081",""
"162","Spain","Female","2002","UNESCO_UIS Database_Sep2007","Number","974039",""
"162","Spain","Female","2001","UNESCO_UIS Database_Sep2007","Number","961984",""
"162","Spain","Female","2000","UNESCO_UIS Database_Sep2007","Number","968189",""
"162","Spain","Female","1999","UNESCO_UIS Database_Sep2007","Number","947621",""
"162","Spain","Male","2005","UNESCO_UIS Database_Sep2007","Number","837234",""
"162","Spain","Male","2004","UNESCO_UIS Database_Sep2007","Number","849597",""
"162","Spain","Male","2003","UNESCO_UIS Database_Sep2007","Number","862526",""
"162","Spain","Male","2002","UNESCO_UIS Database_Sep2007","Number","858721",""
"162","Spain","Male","2001","UNESCO_UIS Database_Sep2007","Number","871543",""
"162","Spain","Male","2000","UNESCO_UIS Database_Sep2007","Number","860798",""
"162","Spain","Male","1999","UNESCO_UIS Database_Sep2007","Number","839157",""
"248","St Vincent and the Grenadines","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"248","St Vincent and the Grenadines","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"61","Sudan","Female","2000","UNESCO_UIS Database_Sep2007","Number","96310","1"
"61","Sudan","Female","1999","UNESCO_UIS Database_Sep2007","Number","94654",""
"61","Sudan","Male","2000","UNESCO_UIS Database_Sep2007","Number","107804",""
"61","Sudan","Male","1999","UNESCO_UIS Database_Sep2007","Number","105884",""
"244","Suriname","Female","2002","UNESCO_UIS Database_Sep2007","Number","3213",""
"244","Suriname","Male","2002","UNESCO_UIS Database_Sep2007","Number","1973",""
"70","Swaziland","Female","2005","UNESCO_UIS Database_Sep2007","Number","3064",""
"70","Swaziland","Female","2004","UNESCO_UIS Database_Sep2007","Number","3458",""
"70","Swaziland","Female","2003","UNESCO_UIS Database_Sep2007","Number","2923","1"
"70","Swaziland","Female","2002","UNESCO_UIS Database_Sep2007","Number","2835",""
"70","Swaziland","Female","2000","UNESCO_UIS Database_Sep2007","Number","2299",""
"70","Swaziland","Female","1999","UNESCO_UIS Database_Sep2007","Number","2337",""
"70","Swaziland","Male","2005","UNESCO_UIS Database_Sep2007","Number","2833",""
"70","Swaziland","Male","2004","UNESCO_UIS Database_Sep2007","Number","3136",""
"70","Swaziland","Male","2003","UNESCO_UIS Database_Sep2007","Number","2446",""
"70","Swaziland","Male","2002","UNESCO_UIS Database_Sep2007","Number","2358",""
"70","Swaziland","Male","2000","UNESCO_UIS Database_Sep2007","Number","2439",""
"70","Swaziland","Male","1999","UNESCO_UIS Database_Sep2007","Number","2543",""
"201","Sweden","Female","2005","UNESCO_UIS Database_Sep2007","Number","254325",""
"201","Sweden","Female","2004","UNESCO_UIS Database_Sep2007","Number","255853",""
"201","Sweden","Female","2003","UNESCO_UIS Database_Sep2007","Number","247091",""
"201","Sweden","Female","2002","UNESCO_UIS Database_Sep2007","Number","227682",""
"201","Sweden","Female","2001","UNESCO_UIS Database_Sep2007","Number","211468",""
"201","Sweden","Female","2000","UNESCO_UIS Database_Sep2007","Number","201962",""
"201","Sweden","Female","1999","UNESCO_UIS Database_Sep2007","Number","192961",""
"201","Sweden","Male","2005","UNESCO_UIS Database_Sep2007","Number","172398",""
"201","Sweden","Male","2004","UNESCO_UIS Database_Sep2007","Number","173770",""
"201","Sweden","Male","2003","UNESCO_UIS Database_Sep2007","Number","167566",""
"201","Sweden","Male","2002","UNESCO_UIS Database_Sep2007","Number","155169",""
"201","Sweden","Male","2001","UNESCO_UIS Database_Sep2007","Number","146552",""
"201","Sweden","Male","2000","UNESCO_UIS Database_Sep2007","Number","144916",""
"201","Sweden","Male","1999","UNESCO_UIS Database_Sep2007","Number","142163",""
"156","Switzerland","Female","2005","UNESCO_UIS Database_Sep2007","Number","91945",""
"156","Switzerland","Female","2004","UNESCO_UIS Database_Sep2007","Number","88067",""
"156","Switzerland","Female","2003","UNESCO_UIS Database_Sep2007","Number","82258",""
"156","Switzerland","Female","2002","UNESCO_UIS Database_Sep2007","Number","73589",""
"156","Switzerland","Female","2001","UNESCO_UIS Database_Sep2007","Number","69747",""
"156","Switzerland","Female","2000","UNESCO_UIS Database_Sep2007","Number","66886",""
"156","Switzerland","Female","1999","UNESCO_UIS Database_Sep2007","Number","65235",""
"156","Switzerland","Male","2005","UNESCO_UIS Database_Sep2007","Number","107751",""
"156","Switzerland","Male","2004","UNESCO_UIS Database_Sep2007","Number","107880",""
"156","Switzerland","Male","2003","UNESCO_UIS Database_Sep2007","Number","103707",""
"156","Switzerland","Male","2002","UNESCO_UIS Database_Sep2007","Number","96496",""
"156","Switzerland","Male","2001","UNESCO_UIS Database_Sep2007","Number","93626",""
"156","Switzerland","Male","2000","UNESCO_UIS Database_Sep2007","Number","89993",""
"156","Switzerland","Male","1999","UNESCO_UIS Database_Sep2007","Number","91155",""
"133","Tajikistan","Female","2005","UNESCO_UIS Database_Sep2007","Number","30947",""
"133","Tajikistan","Female","2004","UNESCO_UIS Database_Sep2007","Number","26924",""
"133","Tajikistan","Female","2003","UNESCO_UIS Database_Sep2007","Number","24348",""
"133","Tajikistan","Female","2002","UNESCO_UIS Database_Sep2007","Number","20854",""
"133","Tajikistan","Female","2001","UNESCO_UIS Database_Sep2007","Number","18742",""
"133","Tajikistan","Female","2000","UNESCO_UIS Database_Sep2007","Number","20122",""
"133","Tajikistan","Female","1999","UNESCO_UIS Database_Sep2007","Number","19403",""
"133","Tajikistan","Male","2005","UNESCO_UIS Database_Sep2007","Number","88370",""
"133","Tajikistan","Male","2004","UNESCO_UIS Database_Sep2007","Number","81532",""
"133","Tajikistan","Male","2003","UNESCO_UIS Database_Sep2007","Number","73118",""
"133","Tajikistan","Male","2002","UNESCO_UIS Database_Sep2007","Number","64317",""
"133","Tajikistan","Male","2001","UNESCO_UIS Database_Sep2007","Number","59798",""
"133","Tajikistan","Male","2000","UNESCO_UIS Database_Sep2007","Number","59856",""
"133","Tajikistan","Male","1999","UNESCO_UIS Database_Sep2007","Number","56890",""
"75","Tanzania","Female","2005","UNESCO_UIS Database_Sep2007","Number","16548","1"
"75","Tanzania","Female","2004","UNESCO_UIS Database_Sep2007","Number","12527",""
"75","Tanzania","Female","2003","UNESCO_UIS Database_Sep2007","Number","9535",""
"75","Tanzania","Female","2002","UNESCO_UIS Database_Sep2007","Number","6225","1"
"75","Tanzania","Female","2001","UNESCO_UIS Database_Sep2007","Number","2914",""
"75","Tanzania","Female","1999","UNESCO_UIS Database_Sep2007","Number","3970",""
"75","Tanzania","Male","2005","UNESCO_UIS Database_Sep2007","Number","34532",""
"75","Tanzania","Male","2004","UNESCO_UIS Database_Sep2007","Number","30421",""
"75","Tanzania","Male","2003","UNESCO_UIS Database_Sep2007","Number","21514",""
"75","Tanzania","Male","2002","UNESCO_UIS Database_Sep2007","Number","20280",""
"75","Tanzania","Male","2001","UNESCO_UIS Database_Sep2007","Number","19046",""
"75","Tanzania","Male","1999","UNESCO_UIS Database_Sep2007","Number","14897",""
"132","Thailand","Female","2005","UNESCO_UIS Database_Sep2007","Number","1235685",""
"132","Thailand","Female","2004","UNESCO_UIS Database_Sep2007","Number","1208040",""
"132","Thailand","Female","2003","UNESCO_UIS Database_Sep2007","Number","1166995","1"
"132","Thailand","Female","2002","UNESCO_UIS Database_Sep2007","Number","1122232",""
"132","Thailand","Female","2001","UNESCO_UIS Database_Sep2007","Number","1102962",""
"132","Thailand","Female","2000","UNESCO_UIS Database_Sep2007","Number","1028234",""
"132","Thailand","Female","1999","UNESCO_UIS Database_Sep2007","Number","968515",""
"132","Thailand","Male","2005","UNESCO_UIS Database_Sep2007","Number","1123442",""
"132","Thailand","Male","2004","UNESCO_UIS Database_Sep2007","Number","1043413",""
"132","Thailand","Male","2003","UNESCO_UIS Database_Sep2007","Number","1038586",""
"132","Thailand","Male","2002","UNESCO_UIS Database_Sep2007","Number","1033102",""
"132","Thailand","Male","2001","UNESCO_UIS Database_Sep2007","Number","992732",""
"132","Thailand","Male","2000","UNESCO_UIS Database_Sep2007","Number","872038",""
"132","Thailand","Male","1999","UNESCO_UIS Database_Sep2007","Number","845581",""
"135","Timor Leste","Female","2002","UNESCO_UIS Database_Sep2007","Number","3357","2"
"135","Timor Leste","Male","2002","UNESCO_UIS Database_Sep2007","Number","2992",""
"73","Togo","Female","2001","UNESCO_UIS Database_Sep2007","Number","3119","1"
"73","Togo","Female","2000","UNESCO_UIS Database_Sep2007","Number","2564",""
"73","Togo","Female","1999","UNESCO_UIS Database_Sep2007","Number","2615",""
"73","Togo","Male","2001","UNESCO_UIS Database_Sep2007","Number","15336",""
"73","Togo","Male","2000","UNESCO_UIS Database_Sep2007","Number","12607",""
"73","Togo","Male","1999","UNESCO_UIS Database_Sep2007","Number","12413",""
"285","Tokelau","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"285","Tokelau","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"286","Tonga","Female","2004","UNESCO_UIS Database_Sep2007","Number","393","1"
"286","Tonga","Female","2003","UNESCO_UIS Database_Sep2007","Number","404",""
"286","Tonga","Female","2002","UNESCO_UIS Database_Sep2007","Number","363","1"
"286","Tonga","Female","2001","UNESCO_UIS Database_Sep2007","Number","274","1"
"286","Tonga","Female","2000","UNESCO_UIS Database_Sep2007","Number","318","1"
"286","Tonga","Female","1999","UNESCO_UIS Database_Sep2007","Number","200",""
"286","Tonga","Male","2004","UNESCO_UIS Database_Sep2007","Number","264",""
