STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,,REF_AREA,,EDUCATION_LEV,,EXP_SOURCE,,EXP_DESTINATION,,EXPENDITURE_TYPE,,PRICE_BASE,,UNIT_MEASURE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,,BASE_PER,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IDN,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,POL,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,7474.022,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SVK,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,14636.7,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LVA,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,13121.45,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LTU,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,12535.27,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,AUS,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,15620.15,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ROU,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,M,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,AUS,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,23.32122,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IRL,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,10.19676,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,BGR,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,5211.2529,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ESP,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,29.275009,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,EU25,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,19219.316,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,TUR,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,5108.812,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,USA,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,15301.93,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,HUN,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,24.616249,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,COL,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,4335.042,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LTU,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,33.963928,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,EU25,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,12317.098,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,KOR,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,15.16045,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IRL,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,K,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ARG,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FRA,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,20.225,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CAN,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,58.71574,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CRI,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,15424.3,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,G20,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FRA,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,13545.03,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ARG,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,POL,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,21.41748,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,USA,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,K,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CAN,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,11533.2,,W,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CRI,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SWE,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,7011.0122,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,MEX,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,17.848789,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,TUR,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,9287.793,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CHN,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,TUR,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,M,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,DEU,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,7980.6191,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CAN,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,31.58621,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CZE,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,2221.106,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,BRA,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ISR,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,10279.39,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FIN,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,13704.74,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SWE,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,46.694691,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,PER,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,M,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,AUT,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,17743.801,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,HUN,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,10268.77,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ESP,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,40.4104,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FRA,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,9673.3232,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LVA,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,9460.0029,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FIN,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,26.20693,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,GBR,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,30.307831,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,NZL,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,19567.07,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,DEU,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,36.754662,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,BGR,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,27.6061,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,NZL,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,12053.35,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SAU,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ITA,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,27.833191,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CAN,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,K,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IND,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,COL,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,4980.6108,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IRL,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,11880.38,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,AUT,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,22250.689,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ARG,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IDN,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,OECD,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,11941.366,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SWE,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,12.48832,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,JPN,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,32.52607,,W,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,EST,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,26.768641,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,CHL,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,24.04924,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,JPN,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,19676.02,,W,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,POL,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,8251.0703,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,NLD,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,18.702459,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,AUT,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,17306.811,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ITA,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,26.513081,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,IDN,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SAU,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LVA,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,34.634731,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,OECD,,ISCED11_6T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,19775.219,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,GBR,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,M,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FRA,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,17467.85,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ESP,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,14360.87,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ROU,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,9.5670376,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SVK,,ISCED11_2,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,24.159929,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,SAU,,ISCED11_1,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,O,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LVA,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,28.65675,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,MEX,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,K,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,COL,,ISCED11_5,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,,,K,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,ISL,,ISCED11_4,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,33.2831,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,EU25,,ISCED11_3,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,11881.123,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,FRA,,ISCED11_5T8,,_T,,INST_EDU,,DIR_EXP,,_Z,,PT_B1GQ_POP,,2020,,39.47406,,A,,0,,0,,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(1.0),,I,FIN_PERSTUD,,LUX,,ISCED11_1T8,,_T,,INST_EDU,,DIR_EXP,,V,,USD_PPP_ST,,2020,,26833.43,,A,,0,,0,,,
